Unnamed: 0,titel,slutpris,postnummer,ort,medelinkomst_månad,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Biarea,Uteplats,Tomtarea,Våning,Byggår,Driftkostnad,Avgift,Finns_hiss,latitude,longitude
,Vintrosagatan 50,2350000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,3.0,73.0,,0,,3,1959.0,2628,3830,1,59.2609119,18.0192549
,Göksholmsbacken 26 1tr,2575000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,4.0,87.0,,0,,2,1959.0,8300,5061,1,59.2586337,18.0183757
,"Vintrosagatan 52, 3tr",2370000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,3.0,80.0,,0,,6,,6628,4096,1,59.2605128,18.0197668
,Vedevågslingan 14,1900000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,2.0,56.0,,0,,2,,4800,3226,1,59.2573972,18.0182938
,Vedevågslingan 16,2250000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,3.5,75.0,,0,,1,1958.0,3500,4385,1,59.257435,18.0182144
,Göksholmsbacken 18,2390000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,3.0,69.5,,1,,4,2008.0,9375,4985,1,59.25926589999999,18.0161497
,Vintrosagatan 52 2tr,2180000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,3.0,80.0,,0,,2,1959.0,3600,4096,1,59.2605128,18.0197668
,"Vintrosagatan 50, vån 8 av 9",2450000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,3.0,80.0,,0,,8,1959.0,2628,4096,1,59.2609119,18.0192549
,Göksholmsbacken 16,1850000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,2.0,59.8,,0,,2,2007.0,3000,4289,1,59.25932659999999,18.0158673
,Vedevågslingan 18,1720000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,2.0,56.0,,0,,3,1958.0,15360,3291,1,59.25747,18.01815
,Vintrosagatan 56 8tr,2350000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,2.0,57.0,,0,,8,1959.0,3600,3224,0,59.25956249999999,18.0204195
,Vintrosagatan 54,2830000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,4.0,90.0,,0,,1,1959.0,7800,4694,1,59.26004320000001,18.0200419
,Vedevågslingan 28,2110000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,3.0,76.0,,0,,1,,4800,4445,1,59.2583521,18.0168391
,Vedevågslingan 23,1700000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,1.0,43.8,,0,,3,2008.0,5000,2992,1,59.25885739999999,18.0161954
,Vedevågslingan 30,1820000,12474,Stockholms kommun,24879,Lägenhet,Bostadsrätt,2.0,57.3,,0,,2,1959.0,3000,3285,1,59.25837310000001,18.0169198
,"Olshammarsgatan 64, 5 tr",2505000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,4.0,87.5,,0,,5,1959.0,3000,6477,1,59.2599884,18.0078225
,Olshammarsgatan 58,2450000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,3.0,73.0,,0,,6,1959.0,5400,5148,1,59.26017400000001,18.0085807
,Gällerstagränd 5,2000000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,4.0,75.5,,0,,2,1960.0,4300,4958,1,59.2588868,18.0073674
,Olshammarsgatan 60,2575000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,4.0,87.5,,0,,8,1960.0,6012,6625,1,59.2605547,18.0081899
,Olshammarsgatan 58,2400000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,4.0,87.5,,0,,4,1959.0,8400,5832,1,59.26017400000001,18.0085807
,Gällerstagränd 1 vån 3/3,2100000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,3.0,59.5,,0,,3,1960.0,4200,3966,1,59.2590361,18.0071815
,Gällerstagränd 5,2000000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,4.0,75.5,,0,,5,1960.0,4300,4958,1,59.2588868,18.0073674
,Olshammarsgatan 89,2225000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,3.0,68.0,,0,,2,,8700,4752,1,59.2592254,18.0083816
,Olshammarsgatan 54 vån 5/10,2200000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,3.0,73.0,,0,,5,1959.0,3600,5250,1,59.2603178,18.0094468
,Olshammarsgatan 56,2125000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,3.0,73.0,,0,,6,1960.0,5100,5268,1,59.2607235,18.0090656
,Olshammarsgatan 56,2150000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,3.0,68.5,,0,,5,1959.0,9240,4882,1,59.2607235,18.0090656
,Olshammarsgatan 83,1400000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,1.0,27.5,,0,,2,1959.0,3600,2242,1,59.2592946,18.0091424
,Olshammarsgatan 83,1850000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,2.0,57.0,,0,,3,1959.0,4200,4147,1,59.2592946,18.0091424
,Olshammarsgatan 77,1760000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,2.0,57.0,,0,,2,1959.0,3000,4147,1,59.25939200000001,18.0103025
,Olshammarsgatan 64,2415000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,3.0,68.5,,0,,5,1959.0,8612,4882,1,59.2599884,18.0078225
,Olshammarsgatan 73,1635000,12476,Stockholms kommun,31703,Lägenhet,Bostadsrätt,1.0,27.5,,0,,4,,3000,2242,1,59.25965240000001,18.0100298
,Långsjövägen 58,1990000,12530,Stockholms kommun,30660,Lägenhet,Bostadsrätt,2.0,32.0,,0,,2,1937.0,5000,2276,1,59.2722498,17.9882907
,Hakeskyttvägen 19,1920000,12530,Stockholms kommun,30660,Lägenhet,Bostadsrätt,1.0,35.0,,0,,6,1936.0,5509,2613,1,59.2735948,17.9963791
,Johan skyttes väg 196,1950000,12534,Stockholms kommun,40503,Lägenhet,Bostadsrätt,1.0,43.0,,0,,1,,2700,2856,1,59.2785751,18.0072814
,"Älvsjö Torg 17, 3tr",4000000,12534,Stockholms kommun,40503,Lägenhet,Bostadsrätt,3.0,82.0,,0,,2,2015.0,11077,5718,1,59.2785711,18.0090017
,Älvsjö torg 17,3430000,12534,Stockholms kommun,40503,Lägenhet,Bostadsrätt,3.0,71.0,,0,,2,2015.0,3000,5181,1,59.2785711,18.0090017
,Johan skyttes väg 206,4875000,12534,Stockholms kommun,40503,Lägenhet,Bostadsrätt,4.0,102.0,,1,,1,2009.0,3000,6674,1,59.27813810000001,18.0049956
,Älvsjö Torg 17,3750000,12534,Stockholms kommun,40503,Lägenhet,Bostadsrätt,3.0,74.0,,0,,2,,7400,4757,1,59.2785711,18.0090017
,"Älvsjö Torg 17, 3tr",4000000,12534,Stockholms kommun,40503,Lägenhet,Bostadsrätt,3.0,82.0,,0,,1,2015.0,11077,5718,1,59.2785711,18.0090017
,Johan Skyttes väg 233,2575000,12534,Stockholms kommun,40503,Lägenhet,Bostadsrätt,2.0,50.0,,0,,1,1936.0,6300,3231,1,59.27772529999999,17.9993399
,Lisebergsvägen 117,2150000,12535,Stockholms kommun,45504,Lägenhet,Bostadsrätt,2.0,53.0,,0,,2,1919.0,5224,4986,1,59.28459669999999,18.0233287
,Annandagsvägen 7,2250000,12535,Stockholms kommun,45504,Lägenhet,Bostadsrätt,1.5,37.0,,0,,1,1945.0,4800,2560,1,59.2846608,18.0240773
,Annandagsvägen 7,2250000,12535,Stockholms kommun,45504,Lägenhet,Bostadsrätt,1.5,37.0,,0,,3,1945.0,4800,2560,1,59.2846608,18.0240773
,Annandagsvägen 8,2300000,12535,Stockholms kommun,45504,Lägenhet,Bostadsrätt,1.0,42.0,,0,,3,,3800,2744,1,59.2845077,18.0243363
,Kabelverksgatan 3,3020000,12535,Stockholms kommun,45504,Lägenhet,Bostadsrätt,2.0,50.0,,0,,2,2017.0,3000,4046,1,59.280655,18.0041692
,Dopparestigen 6,1700000,12535,Stockholms kommun,45504,Lägenhet,Bostadsrätt,1.0,30.0,,0,,9,1929.0,3000,2583,1,59.28313559999999,18.0212644
,Kabelverksgatan 3,4195000,12535,Stockholms kommun,45504,Lägenhet,Bostadsrätt,3.0,77.0,,0,,4,,5600,5540,1,59.280655,18.0041692
,Kabelverksgatan 3,3020000,12535,Stockholms kommun,45504,Lägenhet,Bostadsrätt,2.0,50.0,,0,,5,2017.0,3000,4046,1,59.280655,18.0041692
,Annandagsvägen 8 vån 3/3,2350000,12535,Stockholms kommun,45504,Lägenhet,Bostadsrätt,1.5,42.0,,0,,3,1945.0,4200,2744,1,59.2845077,18.0243363
,Malmköpingsvägen 47,1600000,12540,Stockholms kommun,39742,Lägenhet,Bostadsrätt,1.0,34.0,,0,,2,1940.0,3000,2926,1,59.2795498,18.035575
,Björnlundavägen 2C,2650000,12540,Stockholms kommun,39742,Lägenhet,Bostadsrätt,2.0,54.0,,0,,1,1944.0,6492,3473,1,59.2758889,18.0286815
,Björnlundavägen 2A,4500000,12540,Stockholms kommun,39742,Lägenhet,Bostadsrätt,5.0,73.0,20 m²,0,,2,1947.0,7460,4697,1,59.27596539999999,18.0288147
,"Malmköpingsvägen 42 D, vån 2",2200000,12540,Stockholms kommun,39742,Lägenhet,Bostadsrätt,2.0,42.5,,1,,2,2022.0,4200,2562,1,59.2786746,18.0335569
,Malmköpingsvägen 42D,3595000,12540,Stockholms kommun,39742,Lägenhet,Bostadsrätt,2.5,66.6,,0,,3,,5800,4995,1,59.2786746,18.0335569
,Björnlundavägen 2A,4500000,12540,Stockholms kommun,39742,Lägenhet,Bostadsrätt,5.0,73.0,20 m²,0,,1,1947.0,7460,4697,1,59.27596539999999,18.0288147
,Årdalavägen 89,1680000,12540,Stockholms kommun,39742,Lägenhet,Bostadsrätt,1.0,28.0,,0,,3,1945.0,3000,2391,1,59.2762409,18.032324
,Årdalavägen 85,2400000,12540,Stockholms kommun,39742,Lägenhet,Bostadsrätt,2.0,50.0,,0,,1,1945.0,5400,3015,1,59.2765524,18.0320177
,Malmköpingsvägen 42D,2050000,12540,Stockholms kommun,39742,Lägenhet,Bostadsrätt,2.0,38.0,,0,,1,,3600,2850,1,59.2786746,18.0335569
,"Årdalavägen 89, 2 tr",2050000,12540,Stockholms kommun,39742,Lägenhet,Bostadsrätt,2.0,44.0,,0,,3,1945.0,7788,3756,1,59.2762409,18.032324
,"Malmköpingsvägen 45, BV",2000000,12540,Stockholms kommun,39742,Lägenhet,Bostadsrätt,1.5,35.0,,0,,1,1939.0,3000,2782,1,59.2796398,18.0358354
,"Malmköpingsvägen 45, BV",2000000,12540,Stockholms kommun,39742,Lägenhet,Bostadsrätt,1.5,35.0,,0,,4,1939.0,3000,2782,1,59.2796398,18.0358354
,Malmköpingsvägen 42D 2tr,2325000,12540,Stockholms kommun,39742,Lägenhet,Bostadsrätt,2.0,45.0,,0,,2,2022.0,3600,3338,1,59.2786746,18.0335569
,Gamla Huddingevägen 449,3150000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,3.0,71.7,,0,,1,1970.0,9600,4115,1,59.273872,18.0219715
,Gamla Huddingevägen 449,3150000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,3.0,71.7,,0,,2,1970.0,9600,4115,1,59.273872,18.0219715
,Åkerögränd 8,2000000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,2.0,42.0,,0,,-1,1959.0,4800,2918,1,59.2729186,18.021337
,"Gamla Huddingevägen 424 B, 2 tr",2795000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,2.0,74.0,,0,,4,1950.0,3000,3934,1,59.27575170000001,18.0272522
,Gamla Huddingevägen 457,2550000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,2.0,48.5,,0,,1,1959.0,3000,3343,1,59.27329899999999,18.0202197
,Gamla Huddingevägen 442,2000000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,2.0,56.0,,0,,4,1940.0,3000,2503,1,59.2746084,18.0240328
,Gamla Huddingevägen 439C,2000000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,1.0,39.0,,0,,2,1929.0,3240,3311,1,59.2741885,18.0239222
,Gamla Huddingevägen 449A,3500000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,3.0,79.6,,0,,1,,15600,4568,1,59.2739202,18.0219304
,Gamla Huddingevägen 436,2475000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,1.0,45.0,,1,,1,1956.0,3681,2097,1,59.27491569999999,18.0253953
,"Gamla Huddingevägen 424B, 12542 Älvsjö",3600000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,3.5,81.5,,0,,7,,9360,4249,1,59.27575170000001,18.0272522
,Gamla Huddingevägen 444,4000000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,4.0,94.0,,0,,2,,6480,5884,1,59.2746203,18.023891
,Gamla Huddingevägen 444,3250000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,3.0,55.0,"15,8 m²",0,,1,1942.0,7560,3586,1,59.2746203,18.023891
,Gamla Huddingevägen 439C,3800000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,3.0,67.0,6 m²,0,,3,1929.0,3000,3995,1,59.2741885,18.0239222
,Gamla Huddingevägen 449B,2930000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,2.0,60.6,,0,,2,1972.0,15500,3479,1,59.27389530000001,18.0217775
,Gamla Huddingevägen 444,4000000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,4.0,94.0,,0,,3,,6480,5884,1,59.2746203,18.023891
,Gamla Huddingevägen 449 B,2660000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,2.0,60.6,,0,,3,1970.0,15600,3479,1,59.27389530000001,18.0217775
,"Gamla Huddingevägen 446, vån 1",2200000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,1.5,44.5,,0,,1,1957.0,3900,1953,1,59.2745915,18.0234263
,"Gamla Huddingevägen 417B, 12542 Älvsjö",3900000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,4.0,83.0,,0,,1,,10272,5239,1,59.2756697,18.0287073
,Gamla Huddingevägen 442,2000000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,2.0,56.0,,0,,0,1940.0,3000,2503,1,59.2746084,18.0240328
,"Gamla Huddingevägen 440, vån 3/3",1795000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,1.0,33.0,,0,,3,1970.0,3000,1477,1,59.2746627,18.0243261
,Gamla Huddingevägen 417,1400000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,1.0,27.0,,0,,1,1958.0,7040,1608,1,59.27589740000001,18.0283972
,Gamla Huddingevägen 451 2tr,2395000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,2.0,58.0,,0,,2,1944.0,3600,3527,1,59.2737038,18.0213626
,Gamla Huddingevägen 449A,3500000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,3.0,79.6,,0,,2,,15600,4568,1,59.2739202,18.0219304
,"Gamla Huddingevägen 441, 3tr",2195000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,1.0,40.0,,0,,3,2015.0,3600,3866,1,59.2741359,18.0236599
,Gamla Huddingevägen 453,1825000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,1.5,39.0,,0,,2,,5640,2578,1,59.2735877,18.0212041
,Gamla Huddingevägen 449A,3500000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,3.0,79.6,,0,,3,,15600,4568,1,59.2739202,18.0219304
,Gamla Huddingevägen 419 A,4200000,12542,Stockholms kommun,23969,Lägenhet,Bostadsrätt,4.0,83.0,,0,,3,1958.0,3240,4028,1,59.2756462,18.0279984
,"Turingevägen 63, 1 tr",3610000,12543,Stockholms kommun,42592,Lägenhet,Bostadsrätt,3.0,78.0,,0,,1,2008.0,6000,4618,1,59.2715405,18.0214277
,Turingevägen 42,2230000,12543,Stockholms kommun,42592,Lägenhet,Bostadsrätt,2.0,42.0,,0,,2,,4500,3469,1,59.27337370000001,18.018954
,Turingevägen 41B,3500000,12543,Stockholms kommun,42592,Lägenhet,Bostadsrätt,3.0,76.0,,1,,0,,3000,3982,1,59.273618,18.0195336
,Turingevägen 41B,3500000,12543,Stockholms kommun,42592,Lägenhet,Bostadsrätt,3.0,76.0,,1,,3,,3000,3982,0,59.273618,18.0195336
,Turingevägen 42,1500000,12543,Stockholms kommun,42592,Lägenhet,Bostadsrätt,1.0,25.0,,0,,2,,3000,2244,1,59.27337370000001,18.018954
,Turingevägen 41A,1800000,12543,Stockholms kommun,42592,Lägenhet,Bostadsrätt,1.0,47.0,,0,,3,,3000,2549,1,59.2737241,18.0195593
,Turingevägen 42,1500000,12543,Stockholms kommun,42592,Lägenhet,Bostadsrätt,1.0,25.0,,0,,3,,3000,2244,1,59.27337370000001,18.018954
,Turingevägen 41B,3500000,12543,Stockholms kommun,42592,Lägenhet,Bostadsrätt,3.0,76.0,,1,,3,,3000,3982,1,59.273618,18.0195336
,Solberga Hagväg 13,2600000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,2.0,64.0,,0,,2,1985.0,3000,4317,1,59.2806077,18.0083351
,Prästgårdsgränd 14,3350000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,3.0,75.0,,0,,2,1985.0,6600,4424,1,59.2813926,18.0113868
,Solberga Ängsväg 14,3450000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,3.5,70.0,,0,,3,,4706,4543,1,59.28151190000001,18.0133715
,Solberga Ängsväg 14,3450000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,3.5,70.0,,0,,2,,4706,4543,1,59.28151190000001,18.0133715
,Solberga hagväg 16,3400000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,3.0,77.0,,0,,4,1985.0,3000,5034,1,59.28041009999999,18.0093986
,Solberga Ängsväg 15,3540000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,4.0,107.0,,0,,4,1986.0,3000,9772,1,59.2817786,18.0127115
,Prästgårdsgränd 8,3975000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,4.0,99.0,,0,,2,1985.0,5400,5691,1,59.2807223,18.0110532
,"Solberga Ängsväg 5, 2 tr",3300000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,3.0,101.5,,0,,0,1985.0,6480,6350,1,59.281129,18.0130073
,Prästgårdsgränd 14,3350000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,3.0,75.0,,0,,3,1985.0,6600,4424,1,59.2813926,18.0113868
,Solberga hagväg 16,3400000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,3.0,77.0,,0,,0,1985.0,3000,5034,1,59.28041009999999,18.0093986
,"Solberga Ängsväg 15, 3 tr",2195000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,2.0,56.5,,0,,3,1986.0,5500,4852,1,59.2817786,18.0127115
,Solberga hagväg 14,2295000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,2.0,63.0,,0,,2,,3000,4206,1,59.280531,18.009134
,Prästgårdsgränd 14A,3420000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,3.0,77.0,,1,,2,1985.0,4200,4563,1,59.28127449999999,18.01148
,Solberga Ängsväg 8,3390000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,4.0,85.5,,0,,1,1985.0,11400,5556,1,59.2814649,18.0138876
,"Prästgårdsgränd 13, vån 3",2950000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,2.0,63.0,,0,,3,,4800,3463,1,59.28106320000001,18.0093823
,Solberga Ängsväg 10 3tr,3320000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,3.0,82.5,,0,,7,1985.0,4200,5339,1,59.28162829999999,18.0140817
,Prästgårdsgränd 14A,3420000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,3.0,77.0,,1,,1,1985.0,4200,4563,1,59.28127449999999,18.01148
,Solberga Ängsväg 8,3000000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,3.0,85.5,,0,,1,1985.0,6300,5507,1,59.2814649,18.0138876
,Solberga Ängsväg 14,2850000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,2.0,70.0,,0,,4,,3000,4621,1,59.28151190000001,18.0133715
,Solberga Ängsväg 15,3730000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,4.0,107.0,,0,,1,1986.0,7405,8747,1,59.2817786,18.0127115
,Solberga Hagväg 14,3720000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,3.0,75.0,,1,,3,1985.0,7560,4936,1,59.280531,18.009134
,Solberga Ängsväg 12,4405000,12544,Stockholms kommun,24675,Lägenhet,Bostadsrätt,5.0,116.5,,1,,4,1985.0,11988,7242,1,59.28193390000001,18.0139404
,Fru Kristinas Gränd 3,3650000,12545,Stockholms kommun,34613,Lägenhet,Bostadsrätt,3.0,73.0,,0,,2,,3800,5506,1,59.27949729999999,18.0050308
,"Älvsjövägen 12, vån 2",3855000,12545,Stockholms kommun,34613,Lägenhet,Bostadsrätt,3.0,79.0,,1,,1,,6900,5803,1,59.2791576,18.0046529
,"Elkabelgatan 5, BV",3995000,12545,Stockholms kommun,34613,Lägenhet,Bostadsrätt,3.0,80.0,,1,,1,2017.0,6000,5683,1,59.2806971,18.0033864
,Götalandsvägen 243,4150000,12545,Stockholms kommun,34613,Lägenhet,Bostadsrätt,3.0,85.0,,0,,5,2008.0,3000,5030,1,59.2800993,18.0043488
,Götalandsvägen 253,4010000,12545,Stockholms kommun,34613,Lägenhet,Bostadsrätt,3.0,80.0,,0,,4,2008.0,3000,4734,1,59.27943639999999,18.004011
,Götalandsvägen 231,4100000,12545,Stockholms kommun,34613,Lägenhet,Bostadsrätt,4.0,97.5,,0,,2,2008.0,3000,6839,1,59.2795537,18.0059411
,Götalandsvägen 251,3495000,12545,Stockholms kommun,34613,Lägenhet,Bostadsrätt,3.0,73.0,,1,,1,2008.0,3000,4319,1,59.27954099999999,18.0039495
,"Götalandsvägen 230, 5tr",4145000,12545,Stockholms kommun,34613,Lägenhet,Bostadsrätt,3.0,79.0,,0,,3,,7400,5635,1,59.2804404,18.0043082
,Elkabelgatan 5,5500000,12545,Stockholms kommun,34613,Lägenhet,Bostadsrätt,5.0,119.0,,1,,1,2017.0,3000,7708,1,59.2806971,18.0033864
,Älvsjövägen 12,1850000,12545,Stockholms kommun,34613,Lägenhet,Bostadsrätt,1.0,39.0,,1,,1,2008.0,3000,3621,1,59.2791576,18.0046529
,Götalandsvägen 253,4010000,12545,Stockholms kommun,34613,Lägenhet,Bostadsrätt,3.0,80.0,,0,,2,2008.0,3000,4734,1,59.27943639999999,18.004011
,Götalandsvägen 236,5700000,12545,Stockholms kommun,34613,Lägenhet,Bostadsrätt,4.0,100.0,,0,,1,2017.0,3000,6743,1,59.28018789999999,18.0038109
,Götalandsvägen 232,4415000,12545,Stockholms kommun,34613,Lägenhet,Bostadsrätt,3.0,80.0,,0,,0,2017.0,5600,5683,1,59.2804387,18.0041402
,Glasfibergatan 19,4150000,12545,Stockholms kommun,34613,Lägenhet,Bostadsrätt,3.0,81.0,,1,,1,2017.0,2640,5733,1,59.2804247,18.0034594
,Långbrodalsvägen 80,5950000,12557,Stockholms kommun,47141,Lägenhet,Bostadsrätt,5.0,105.0,,0,,3,1920.0,9144,5426,1,59.2732909,17.9865722
,Johan skyttes väg 340,6200000,12558,Stockholms kommun,49229,Lägenhet,Bostadsrätt,5.0,110.0,,0,,1,2015.0,3000,7540,1,59.2809013,17.9771912
,"Johan Skyttes Väg 380, 2 tr",5480000,12558,Stockholms kommun,49229,Lägenhet,Bostadsrätt,3.0,87.0,,0,,2,2012.0,6600,5057,1,59.2797206,17.9777592
,Stora Kvinns väg 66,6710000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,4.0,100.5,,0,,1,2007.0,6600,6363,1,59.27989040000001,17.9733901
,Johan Skyttes väg 396,5995000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,4.0,98.0,,0,,3,2013.0,24224,6447,1,59.27894879999999,17.9777228
,Blågransvägen 4,4450000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,3.0,74.0,,1,,1,2005.0,14772,6391,1,59.27860799999999,17.9747769
,Johan skyttes väg 384,4995000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,4.0,81.0,,1,,1,,5976,4818,1,59.2794745,17.9770898
,Stora Kvinns Väg 66,4150000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,3.0,69.0,,0,,2,2008.0,4800,4736,1,59.27989040000001,17.9733901
,Stora Kvinns väg 66,5100000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,3.0,80.5,,0,,4,,7200,5379,1,59.27989040000001,17.9733901
,Johan Skyttes väg 384,7000000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,5.0,117.0,,1,,2,2012.0,9427,6430,1,59.2794745,17.9770898
,Gustaf Wickmans väg 5,3100000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,2.0,69.0,,1,,2,2008.0,4260,5464,1,59.27785609999999,17.9773287
,"Johan Skyttes Väg 392,",7000000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,5.0,137.0,,0,,4,2013.0,10200,8361,1,59.279227,17.9782583
,"Johan Skyttes Väg 390, 2 tr",5050000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,3.0,81.0,,0,,3,2012.0,4332,4819,1,59.2794469,17.9777906
,Blågransvägen 4,4450000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,3.0,74.0,,1,,4,2005.0,14772,6391,1,59.27860799999999,17.9747769
,Johan Skyttes väg 384 3tr,3500000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,2.0,63.0,,0,,3,2011.0,4200,4008,1,59.2794745,17.9770898
,Johan Skyttes Väg 392,5250000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,4.0,98.0,,0,,1,2013.0,7776,6447,1,59.279227,17.9782583
,"Stora Kvinns Väg 68, 3tr",6050000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,4.0,100.5,,0,,1,2008.0,7200,6363,1,59.27971809999999,17.9728527
,Johan Skyttes väg 384,7000000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,5.0,117.0,,1,,1,2012.0,9427,6430,1,59.2794745,17.9770898
,Stora Kvinns Väg 68,3700000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,2.0,58.0,,0,,3,2007.0,9600,4281,1,59.27971809999999,17.9728527
,Gustaf Wickmans väg 5,4950000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,3.0,87.0,,0,,4,2008.0,3000,6505,1,59.27785609999999,17.9773287
,Stora Kvinns Väg 58,5150000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,3.0,86.0,,0,,1,2008.0,12497,4873,1,59.28033190000001,17.9729554
,Stora Kvinns Väg 68,5500000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,3.0,86.0,,0,,2,2008.0,5400,5603,1,59.27971809999999,17.9728527
,Johan Skyttes väg 384 3tr,3500000,12559,Stockholms kommun,49784,Lägenhet,Bostadsrätt,2.0,63.0,,0,,2,2011.0,4200,4008,1,59.2794745,17.9770898
