,titel,slutpris,postnummer,ort,medelinkomst_månad,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Biarea,Uteplats,Tomtarea,Våning,Byggår,Driftkostnad,Avgift,Finns_hiss
2461,"Solberga Ängsväg 5, 2 tr",3300000,12544.0,Stockholms kommun,24675.0,Lägenhet,Bostadsrätt,3.0,101.5,,0,,0.0,1985.0,6480.0,6350.0,1
4673,Älvsjövägen 12,1850000,12545.0,Stockholms kommun,34613.0,Lägenhet,Bostadsrätt,1.0,39,,1,,1.0,2008.0,3000.0,3621.0,1
270,Götalandsvägen 251,3495000,12545.0,Stockholms kommun,34613.0,Lägenhet,Bostadsrätt,3.0,73,,1,,3.0,2008.0,3000.0,4319.0,1
2741,Götalandsvägen 251,3495000,12545.0,Stockholms kommun,34613.0,Lägenhet,Bostadsrätt,3.0,73,,1,,1.0,2008.0,3000.0,4319.0,1
1530,Gustaf Wickmans väg 5,3100000,12559.0,Stockholms kommun,49784.0,Lägenhet,Bostadsrätt,2.0,69,,1,,2.0,2008.0,4260.0,5464.0,1
632,Johan Skyttes väg 384 3tr,3500000,12559.0,Stockholms kommun,49784.0,Lägenhet,Bostadsrätt,2.0,63,,0,,3.0,2011.0,4200.0,4008.0,1
3102,Johan Skyttes väg 384 3tr,3500000,12559.0,Stockholms kommun,49784.0,Lägenhet,Bostadsrätt,2.0,63,,0,,3.0,2011.0,4200.0,4008.0,1
10360,Örby slottsväg 46,2450000,12571.0,Stockholms kommun,38244.0,Lägenhet,Bostadsrätt,2.0,47,,0,,2.0,,3000.0,3001.0,1
3730,Örby slottsväg 46,1895000,12571.0,Stockholms kommun,38244.0,Lägenhet,Bostadsrätt,1.0,39,,0,,3.0,,3000.0,2844.0,1
759,"Annebodavägen 60, 1 tr",2850000,12571.0,Stockholms kommun,38244.0,Lägenhet,Bostadsrätt,3.0,79.5,,0,,3.0,1957.0,3000.0,5987.0,1
10074,Täckhammarsvägen 29,2495000,12571.0,Stockholms kommun,38244.0,Lägenhet,Bostadsrätt,2.0,58,,0,,2.0,1949.0,11696.0,3432.0,1
9062,Annebodavägen 64,2495000,12571.0,Stockholms kommun,38244.0,Lägenhet,Bostadsrätt,3.0,79.5,,0,,1.0,1958.0,5424.0,5823.0,1
2014,Annebodavägen 74,2626000,12571.0,Stockholms kommun,38244.0,Lägenhet,Bostadsrätt,3.0,79.5,,0,,5.0,,8100.0,6097.0,1
7712,Örby slottsväg 46,2100000,12571.0,Stockholms kommun,38244.0,Lägenhet,Bostadsrätt,2.0,49,,0,,1.0,2016.0,4300.0,3107.0,1
1506,Täckhammarsvägen 25,2940000,12571.0,Stockholms kommun,38244.0,Lägenhet,Bostadsrätt,3.0,74,,0,,2.0,,7200.0,4434.0,1
1955,Örby slottsväg 46,2530000,12571.0,Stockholms kommun,38244.0,Lägenhet,Bostadsrätt,2.0,49,,0,,1.0,2016.0,900.0,3425.0,1
538,Annebodavägen 62,2600000,12571.0,Stockholms kommun,38244.0,Lägenhet,Bostadsrätt,3.0,79.5,,0,,2.0,,10360.0,6016.0,1
9281,Täckhammarsvägen 29,2350000,12571.0,Stockholms kommun,38244.0,Lägenhet,Bostadsrätt,2.0,57,,0,,1.0,1949.0,3000.0,3388.0,1
48,Förlandagränd 28,2650000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,4.0,95,,0,,3.0,1968.0,4800.0,5229.0,1
4969,"Älvsåkersgränd 27, vån 1",1900000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,2.0,57,,0,,1.0,,3600.0,3966.0,0
8569,"Spannarpsgränd 4, vån 3",2300000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,2.0,59,,0,,3.0,,3000.0,4811.0,0
444,Slättåkragränd 58,3125000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,4.0,95,,0,,1.0,1968.0,5500.0,5728.0,1
8596,Fageredsgränd 8,2425000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,3.0,83,,0,,2.0,1968.0,3000.0,5311.0,1
4315,Spannarpsgränd 11,1750000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,2.0,57,,0,,2.0,1968.0,6600.0,3971.0,1
2272,"Slättåkragränd 58, 1 tr",2920000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,4.0,83,,0,,1.0,1968.0,5280.0,5243.0,1
7207,Förlandagränd 84,2095000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,2.0,71,,0,,1.0,1969.0,3000.0,4425.0,1
3774,Slättåkragränd 18,3100000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,4.0,95,,1,,0.0,1968.0,4200.0,5827.0,1
2914,Slättåkragränd 58,3125000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,4.0,95,,0,,2.0,1968.0,5500.0,5728.0,1
6348,Älvsåkersgränd 10 1tr,2075000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,3.0,83,,1,,1.0,1969.0,3600.0,5467.0,1
2380,Spannarpsgränd 11,1750000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,2.0,57,,0,,2.0,1968.0,6600.0,3971.0,1
8797,Slättåkragränd 42,2495000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,3.0,83,,0,,3.0,1968.0,5000.0,5144.0,1
9601,Förlandagränd 84,2450000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,3.0,83,,0,,1.0,1969.0,3000.0,5466.0,1
6980,"Förlandagränd 28, vån 1",2100000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,2.0,57,,0,,1.0,,3600.0,3329.0,1
1304,Slättåkragränd 18,3100000,12572.0,Stockholms kommun,22601.0,Lägenhet,Bostadsrätt,4.0,95,,1,,1.0,1968.0,4200.0,5827.0,1
2280,Knäredsgränd 3,2800000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,2.5,68,,0,,2.0,2002.0,3000.0,5003.0,1
4584,Harplingegränd 34,1930000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,3.0,83,,0,,1.0,1969.0,3000.0,7717.0,1
9754,Knäredsgränd 28,2475000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,4.0,95,,0,,2.0,1968.0,4400.0,7052.0,1
9997,Harplingegränd 110,2400000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,3.0,83,,0,,3.0,1969.0,1368.0,4728.0,1
3976,Harplingegränd 34,1950000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,3.0,71,,0,,2.0,1968.0,7020.0,6900.0,1
10129,Eldsbergagränd 10 vån 3/3,2325000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,3.0,71,,0,,3.0,1969.0,4200.0,4386.0,1
1819,Onsalagränd 1,2850000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,3.0,88,,0,,1.0,2001.0,5000.0,6406.0,1
3752,Morupsgränd 7,1900000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,2.0,57,,1,,7.0,1969.0,7224.0,4397.0,1
10073,Harplingegränd 46,2415000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,3.0,71,,0,,3.0,1968.0,3000.0,4185.0,1
2688,Tvååkersgränd 1,3400000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,3.0,88,,0,,3.0,2001.0,5400.0,6512.0,1
5421,"Harplingegränd 96, 1tr",2000000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,2.0,71,,0,,1.0,1969.0,6400.0,4045.0,1
8803,"Eldsbergagränd 39, vån 2",2400000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,4.0,95,,0,,2.0,1969.0,4800.0,7787.0,1
217,Tvååkersgränd 1,3400000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,3.0,88,,0,,2.0,2001.0,5400.0,6512.0,1
3252,Eldsbergagränd 4,3200000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,4.0,87,,0,,6.0,2001.0,3000.0,6472.0,1
7833,"Våxtorpsgränd 6, vån 3",2200000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,3.0,83,,0,,3.0,,7000.0,4901.0,1
781,Eldsbergagränd 4,3200000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,4.0,87,,0,,2.0,2001.0,3000.0,6472.0,1
8883,Eldsbergagränd 45,2250000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,3.0,71,,0,,1.0,1969.0,3000.0,6007.0,1
2103,Ullaredsgränd 24,3095000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,5.0,104,,0,,4.0,1968.0,10200.0,8896.0,1
6524,Eldsbergagränd 45,2250000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,3.0,71,,0,,1.0,1969.0,3000.0,6007.0,1
6882,Harplingegränd 34,2100000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,4.0,95,,0,,3.0,1968.0,5400.0,8811.0,1
2893,"Harplingegränd 34, 2tr",1600000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,2.0,71,,0,,2.0,1968.0,3000.0,6571.0,1
7649,"Harplingegränd 96, 1tr",2000000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,2.0,71,,0,,1.0,1969.0,6400.0,4045.0,1
2439,Harplingegränd 76,3100000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,5.0,104,,0,,5.0,1968.0,6000.0,5760.0,1
7211,"Onsalagränd 7, vån 3",2150000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,2.0,57,,0,,3.0,,2600.0,3331.0,1
9116,"Harplingegränd 16, 1 tr",2295000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,4.0,95,,0,,1.0,1968.0,3000.0,8877.0,1
6365,Harplingegränd 76,2250000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,2.0,57,,0,,1.0,1968.0,3000.0,3408.0,1
8681,Harplingegränd 76,2250000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,2.0,57,,0,,1.0,1968.0,3000.0,3408.0,1
5198,Sibbarpsgränd 7 vån 2/3,1870000,12573.0,Stockholms kommun,23371.0,Lägenhet,Bostadsrätt,2.0,57,,0,,2.0,1967.0,5280.0,3637.0,1
1455,Stamgatan 11,3050000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,5.0,95,,0,,1.0,1959.0,9384.0,7173.0,1
352,Stamgatan 78,1420000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,1.0,32,,0,,3.0,1959.0,5100.0,2810.0,1
1594,"Stamgatan 90, vån 2",2700000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,78,,0,,6.0,,2700.0,5773.0,1
10215,Stamgatan 44,2335000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,69.5,,0,,3.0,1958.0,2112.0,5206.0,1
10351,"Stamgatan 88, vån 2",2275000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.5,69.5,,0,,2.0,,5400.0,5181.0,0
9023,"Stamgatan 35, vån 2",2330000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,69.5,,0,,2.0,,5400.0,5310.0,0
1999,"Stamgatan 61, 3tr",3300000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,5.0,95,,0,,4.0,1959.0,8400.0,7173.0,1
3610,Stamgatan 15,1920000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,1.5,37,,0,,1.0,1958.0,3000.0,3115.0,1
5839,"Stamgatan 38, vån 1",1925000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,2.0,48,,0,,1.0,,3000.0,3573.0,0
719,Stamgatan 86,1450000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,1.0,32,,0,,3.0,1957.0,3840.0,2810.0,1
10267,Stamgatan 25 1tr,2400000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,69.5,,0,,1.0,1960.0,3000.0,4907.0,0
5356,"Stamgatan 30, vån 3",1940000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,2.0,48,,0,,3.0,,3000.0,3742.0,0
8271,Stamgatan 84,2350000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,69,,0,,2.0,1959.0,4200.0,5285.0,1
10380,Stamgatan 37 vån 3/3,2350000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,69.5,,0,,3.0,1959.0,4200.0,5206.0,1
9694,"Stamgatan 44, vån 2",2350000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,69.5,,0,,2.0,,3000.0,5206.0,0
7434,"Stamgatan 23, vån 3",2200000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,69.5,,0,,3.0,,3000.0,5206.0,0
28,Stamgatan 49 1tr,2950000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,5.0,95,,0,,6.0,1960.0,3000.0,7060.0,1
1046,"Stamgatan 19, vån 3",3250000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,5.0,95,,0,,2.0,,4200.0,7173.0,1
9486,"Stamgatan 45, vån 3",2330000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,69.5,,0,,3.0,,4600.0,5405.0,0
9444,"Stamgatan 65, vån 1",2300000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,69.5,,0,,1.0,,4200.0,5119.0,0
4863,Stamgatan 46,1900000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,2.0,48,,0,,2.0,1958.0,4400.0,3573.0,1
7699,"Stamgatan 28, vån 2",2150000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,69.5,,0,,2.0,,2600.0,5206.0,0
1814,Stamgatan 81,1500000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,1.0,33,,0,,1.0,1958.0,3000.0,2592.0,1
8714,"Stamgatan 44, vån 1",2400000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,69.5,,0,,1.0,,2400.0,5310.0,0
3517,"Stamgatan 19, vån 3",3250000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,5.0,95,,0,,1.0,,4200.0,7173.0,1
6139,Stamgatan 40,2100000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,69.5,,0,,2.0,1957.0,3000.0,5310.0,1
8576,"Stamgatan 48, vån 2",2275000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,69.5,,0,,2.0,,3500.0,5405.0,0
1750,Tussmötevägen 304,3500000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,76.5,,0,,7.0,2009.0,4800.0,4952.0,1
1108,Tussmötevägen 302,2850000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,2.0,64.5,,0,,2.0,2008.0,4800.0,4289.0,1
9326,"Stamgatan 42, vån 2",2420000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,3.0,69.5,,0,,2.0,,4200.0,5310.0,0
44,Stamgatan 81,1500000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,1.0,33,,0,,2.0,1958.0,3000.0,2592.0,1
1492,Stamgatan 85,2775000,12574.0,Stockholms kommun,29177.0,Lägenhet,Bostadsrätt,4.0,85.5,,0,,2.0,1958.0,9000.0,6452.0,1
8978,Cirkusvägen 1,2295000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,1.0,39,,0,,1.0,1947.0,5700.0,2580.0,1
659,Tivolivägen 11,2800000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,2.0,49,,0,,4.0,1947.0,3600.0,3035.0,1
7528,"Dansbanevägen 45, 3 tr",2100000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,1.0,39,,0,,3.0,,1800.0,2904.0,1
334,Dansbanevägen 24,3100000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,3.0,60,,0,,1.0,1946.0,3000.0,3827.0,1
121,Dansbanevägen 43,3300000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,3.0,62,,0,,2.0,1946.0,8448.0,4693.0,1
1401,Dansbanevägen 22,2650000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,3.0,60,,0,,1.0,1946.0,10429.0,3543.0,1
782,Tombolavägen 9,3250000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,3.0,63,,0,,1.0,1946.0,4200.0,4243.0,1
3253,Tombolavägen 9,3250000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,3.0,63,,0,,3.0,1946.0,4200.0,4243.0,1
1131,Cirkusvägen 12,2750000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,2.0,51,,0,,1.0,,1440.0,3114.0,1
4526,Cirkusvägen 6,1800000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,1.0,39,,0,,2.0,1947.0,3000.0,2641.0,1
7212,Dansbanevägen 45,2245000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,1.0,39,,0,,2.0,1946.0,3000.0,2904.0,1
1862,Tombolavägen 9,3500000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,3.0,63,,0,,1.0,1947.0,5300.0,4325.0,1
2804,Dansbanevägen 24,3100000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,3.0,60,,0,,6.0,1946.0,3000.0,3827.0,1
1357,Karusellvägen 45,2700000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,2.0,51,,0,,2.0,1947.0,5192.0,3139.0,1
70,Tivolivägen 26,2850000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,2.0,51,,0,,3.0,1947.0,7200.0,3850.0,1
2592,Dansbanevägen 43,3300000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,3.0,62,,0,,2.0,1946.0,8448.0,4693.0,1
1830,Tombolavägen 9,3195000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,3.0,69,,0,,3.0,1947.0,6720.0,4579.0,1
1058,Tivolivägen 4,2750000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,2.0,51,,0,,2.0,1947.0,3000.0,3091.0,1
451,Cirkusvägen 7,2700000,12631.0,Stockholms kommun,26570.0,Lägenhet,Bostadsrätt,2.0,53,,0,,1.0,1945.0,6108.0,3233.0,1
7630,"Lötmogatan 7, vån 3",2225000,12632.0,Stockholms kommun,30226.0,Lägenhet,Bostadsrätt,2.0,29,,0,,3.0,1940.0,4714.0,2835.0,1
1528,Tegelbruksvägen 1,3500000,12632.0,Stockholms kommun,30226.0,Lägenhet,Bostadsrätt,2.0,40,,0,,3.0,1929.0,3000.0,1941.0,1
7736,Svandammsvägen 3,2250000,12632.0,Stockholms kommun,30226.0,Lägenhet,Bostadsrätt,1.0,24.1,,0,,3.0,1939.0,3000.0,1850.0,1
571,"Lötmogatan 7, vån 3 av 4",2500000,12632.0,Stockholms kommun,30226.0,Lägenhet,Bostadsrätt,2.0,27,,0,,8.0,1940.0,6600.0,3114.0,1
8342,"Lötmogatan 7, vån 3 av 4",2500000,12632.0,Stockholms kommun,30226.0,Lägenhet,Bostadsrätt,2.0,27,,0,,3.0,1940.0,6600.0,3114.0,1
1155,"Lötmogatan 7, vån 3",2615000,12632.0,Stockholms kommun,30226.0,Lägenhet,Bostadsrätt,1.5,31,,0,,1.0,1940.0,3000.0,3576.0,1
472,Tegelbruksvägen 14,3225000,12632.0,Stockholms kommun,30226.0,Lägenhet,Bostadsrätt,2.0,42,,0,,2.0,1936.0,3424.0,4149.0,1
10053,Nypongränd 4,2325000,12632.0,Stockholms kommun,30226.0,Lägenhet,Bostadsrätt,1.0,29,,0,,1.0,1940.0,4200.0,1722.0,1
10260,Svandammsvägen 3,2250000,12632.0,Stockholms kommun,30226.0,Lägenhet,Bostadsrätt,1.0,24.1,,0,,3.0,1939.0,3000.0,1850.0,1
2942,Tegelbruksvägen 14,3225000,12632.0,Stockholms kommun,30226.0,Lägenhet,Bostadsrätt,2.0,42,,0,,1.0,1936.0,3424.0,4149.0,1
2425,"Oktobergatan 6B, 2 tr.",3475000,12633.0,Stockholms kommun,38297.0,Lägenhet,Bostadsrätt,1.0,49,,0,,2.0,1912.0,13768.0,3269.0,1
7837,Majstångsvägen 11,2195000,12633.0,Stockholms kommun,38297.0,Lägenhet,Bostadsrätt,1.0,24,,0,,1.0,1946.0,10080.0,1541.0,1
2127,Oktobergatan 4A,3175000,12633.0,Stockholms kommun,38297.0,Lägenhet,Bostadsrätt,1.5,36,,0,,2.0,1911.0,11160.0,2505.0,1
3059,Oktobergatan 6C,3050000,12633.0,Stockholms kommun,38297.0,Lägenhet,Bostadsrätt,1.0,35,,0,,2.0,1911.0,8487.0,2204.0,1
589,Oktobergatan 6C,3050000,12633.0,Stockholms kommun,38297.0,Lägenhet,Bostadsrätt,1.0,35,,0,,2.0,1911.0,8487.0,2204.0,1
3322,"Övre bergsvägen 12, 1tr",3280000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,2.0,41,,0,,1.0,1912.0,9100.0,3574.0,0
9787,Vattenledningsvägen 47,2495000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,1.0,35,,0,,3.0,1936.0,3000.0,4303.0,1
1548,"Midsommarparken 5B, egen ingång från gård",3100000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,2.0,59,,1,,1.0,1939.0,8160.0,4631.0,1
711,Vattenledningsvägen 45,2725000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,1.5,38,,0,,3.0,1939.0,6732.0,3524.0,1
487,Svandammsvägen 39,3350000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,2.0,52,,0,,2.0,2017.0,12120.0,4355.0,1
9,Vattenledningsvägen 51,3000000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,2.0,35,,0,,2.0,1942.0,6000.0,3549.0,1
7952,Vattenledningsvägen 23,2050000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,1.0,18,,0,,3.0,1938.0,6168.0,1347.0,1
1620,Svandammsvägen 10,2950000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,2.0,39,,0,,2.0,1936.0,7500.0,2856.0,1
851,"Övre bergsvägen 12, 1tr",3280000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,2.0,41,,0,,2.0,1912.0,9100.0,3574.0,1
5098,Vattenledningsvägen 53,1870000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,1.0,24,,0,,0.0,1944.0,4500.0,1995.0,0
725,"Midsommarparken 5A, 2tr",3000000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,2.0,36,,0,,2.0,1939.0,3600.0,2827.0,1
3196,"Midsommarparken 5A, 2tr",3000000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,2.0,36,,0,,3.0,1939.0,3600.0,2827.0,0
1052,Tegelbruksvägen 20,2750000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,1.0,41,,0,,1.0,1912.0,3000.0,3633.0,1
126,"Vattenledningsvägen 51, 2 tr.",2610000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,2.0,35,,0,,1.0,1942.0,7290.0,3549.0,1
2958,Svandammsvägen 39,3350000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,2.0,52,,0,,2.0,2017.0,12120.0,4355.0,1
877,Midsommarparken 5B,2975000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,2.0,35,,0,,3.0,1939.0,3000.0,2747.0,1
10544,Svandammsvägen 30,2300000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,2.0,32,,0,,1.0,1938.0,13900.0,4225.0,1
793,"Midsommarparken 5A, 2tr",3000000,12634.0,Stockholms kommun,29668.0,Lägenhet,Bostadsrätt,2.0,36,,0,,1.0,1939.0,3600.0,2827.0,1
25,Midsommarvägen 19,3425000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,44,,0,,1.0,1944.0,8501.0,3610.0,1
3778,"Midsommarvägen 17, vån 2",3050000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,44,,0,,2.0,1943.0,3000.0,3508.0,1
1434,Midsommarvägen 14,2825000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,37,,0,,3.0,1939.0,3000.0,2905.0,1
2018,"Midsommarvägen 80, vån 3/3",3050000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,40,,0,,3.0,1944.0,3000.0,3219.0,1
2503,Midsommarvägen 19,3300000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,44,,0,,3.0,1943.0,7476.0,3610.0,1
3316,"Midsommarvägen 14, 2tr",3350000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,44,,0,,1.0,1939.0,3600.0,3454.0,1
3236,"Valsbergs gränd 5, 1 tr",3300000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,44,,0,,2.0,1944.0,11732.0,3371.0,1
7098,"Svandammsvägen 21, 2 tr",2250000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,1.0,25,,0,,2.0,1939.0,9700.0,1806.0,1
13,Midsommarvägen 9,2800000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,42,,0,,5.0,1936.0,4393.0,3420.0,1
625,Midsommarvägen 21,3100000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,44,,0,,1.0,1943.0,2400.0,3371.0,0
864,Midsommarvägen 80,3010000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,42,,0,,8.0,1944.0,3000.0,3424.0,1
765,"Valsbergs gränd 5, 1 tr",3300000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,44,,0,,3.0,1944.0,11732.0,3371.0,1
1308,"Midsommarvägen 17, vån 2",3050000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,44,,0,,3.0,1943.0,3000.0,3508.0,1
30,Midsommarvägen 19,3300000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,44,,0,,9.0,1943.0,7476.0,3610.0,1
2490,Svandammsvägen 17a,2690000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,31,,0,,5.0,1938.0,6000.0,2494.0,1
1385,Vattenledningsvägen 71,3350000,12635.0,Stockholms kommun,35743.0,Lägenhet,Bostadsrätt,2.0,39.5,,0,,8.0,1938.0,6500.0,2031.0,1
